Concept,elb_concept/prefLabel?,broader_pomoc,POMOC,literackie tak/nie/nie_wiem,exactMatch,narrowMatch,broadMatch,LOC_ID/exactMatch?close?,altLabel fin_a,Fi_Id/exactMatch?close?,altLabel cze_a,Cze_ID/exactMatch?close?,altLabel field_a_esp,esp_ID_exactMatch?close?,slownik_Hubar/exactMatch?close?,altLabel_pl
libri_thesauri_2904,Maya literature,['Amerindian literature'],FALSE,tak,['http://www.wikidata.org/entity/Q4263775'],,['libri_thesauri_313'],[],[],[],['mayská literatura'],['ph260654'],[],[],[],
libri_thesauri_563,biblioclasm,['book'],FALSE,nie wiem,['http://www.wikidata.org/entity/Q856348'],,['libri_thesauri_6620'],[],[],[],['ničení knih'],['ph264917'],[],[],[],
libri_thesauri_2572,poetry festival,['literary festival'],FALSE,nie wiem,['http://www.wikidata.org/entity/Q27186004'],,['libri_thesauri_2034'],[],[],[],['festivaly poezie'],['ph272072'],[],[],[],
libri_thesauri_7363,compilation,,FALSE,nie wiem,['http://www.wikidata.org/entity/Q1614239'],['libri_thesauri_4000'],,[],['kokoomateokset'],['http://www.yso.fi/onto/yso/p17283'],['kompilace (literatura)'],['ph276819'],[],[],[],
libri_thesauri_3433,Tatar literature,,FALSE,tak,['http://www.wikidata.org/entity/Q11689298'],,,[],[],[],['tatarská literatura'],['ph280656'],[],[],[],
libri_thesauri_525,Beatitudes,['biblical theology'],FALSE,nie wiem,['http://www.wikidata.org/entity/Q51643'],,['libri_thesauri_562'],[],[],[],['blahoslavenství'],['ph284029'],[],[],[],
libri_thesauri_1144,East Slavic literature,['Slavic literature'],FALSE,tak,['http://www.wikidata.org/entity/Q445179'],"['libri_thesauri_10889', 'libri_thesauri_10858', 'libri_thesauri_6940']",['libri_thesauri_3263'],[],[],[],['východoslovanské literatury'],['ph297086'],[],[],[],
libri_thesauri_2334,neoclassicism,['literary movement'],FALSE,tak,['http://www.wikidata.org/entity/Q10318954'],,['libri_thesauri_2042'],[],[],[],['neoklasicismus (literatura)'],['ph303253'],[],[],[],
libri_thesauri_5986,experimental novel,['novel'],TRUE,tak,['http://www.wikidata.org/entity/Q109581872'],,['libri_thesauri_8085'],[],['kokeelliset romaanit'],['http://www.yso.fi/onto/yso/p14218'],['experimentální román'],['ph314791'],[],[],[],
libri_thesauri_7433,"Sami literature, Sami language literature","['literature', 'literature']",FALSE,tak,"['http://www.wikidata.org/entity/Q643239', 'http://www.wikidata.org/entity/Q109673482']",,"['libri_thesauri_13826', 'libri_thesauri_13826']",[],['saamenkielinen kirjallisuus'],['http://www.yso.fi/onto/yso/p17438'],['laponská literatura'],['ph317137'],[],[],[],
libri_thesauri_13075,cliché,"['lexicology', 'expression']",FALSE,nie wiem,['http://www.wikidata.org/entity/Q156351'],,"['libri_thesauri_12333', 'libri_thesauri_12476']",[],['kliseet'],['http://www.yso.fi/onto/yso/p6604'],['klišé'],['ph317162'],[],[],[],
libri_thesauri_473,Azerbaijani literature,,FALSE,tak,['http://www.wikidata.org/entity/Q724091'],,,[],[],[],['ázerbájdžánská literatura'],['ph318988'],[],[],[],
libri_thesauri_2469,Papuan mythology,['mythology'],FALSE,nie wiem,['http://www.wikidata.org/entity/Q4344741'],,['libri_thesauri_13612'],[],[],[],['papuánská mytologie'],['ph320466'],[],[],[],
libri_thesauri_1161,eclogue,,FALSE,tak,['http://www.wikidata.org/entity/Q11072974'],,,[],[],[],['eklogy'],['ph321745'],[],[],[],
libri_thesauri_3046,repetition,,FALSE,nie wiem,['http://www.wikidata.org/entity/Q1274479'],,,[],[],[],['repetice'],['ph323742'],[],[],[],
libri_thesauri_348,Antiqua,,FALSE,nie wiem,['http://www.wikidata.org/entity/Q582732'],,,[],[],[],['antikva'],['ph323746'],[],[],[],
libri_thesauri_445,Australian fiction,,FALSE,tak,['http://www.wikidata.org/entity/Q110321569'],,,[],[],[],['australský román'],['ph333358'],[],[],[],
libri_thesauri_8214,first edition,"['publishing and bookselling', 'version, edition, or translation']",FALSE,nie wiem,['http://www.wikidata.org/entity/Q10898227'],,"['libri_thesauri_2719', 'libri_thesauri_10476']",[],['ensipainokset'],['http://www.yso.fi/onto/yso/p19250'],['první vydání'],['ph346540'],[],[],[],
libri_thesauri_1258,Evangeliary,['liturgical book'],FALSE,nie wiem,['http://www.wikidata.org/entity/Q1754581'],,['libri_thesauri_2062'],[],[],[],['evangelistáře'],['ph353332'],[],[],[],
libri_thesauri_2053,literature and history,"['history', 'law', 'literature']",FALSE,tak,['http://www.wikidata.org/entity/Q115135909'],,"['libri_thesauri_3834', 'libri_thesauri_6496', 'libri_thesauri_13826']",[],[],[],['literatura a dějiny'],['ph367699'],[],[],[],
libri_thesauri_3813,writings,,FALSE,tak,['http://www.wikidata.org/entity/Q2249964'],['libri_thesauri_13826'],,[],[],[],['písemnictví'],['ph381216'],[],[],[],
libri_thesauri_12223,tanka,"['Japanese poetry', 'poem']",FALSE,tak,['http://www.wikidata.org/entity/Q258331'],,"['libri_thesauri_1867', 'libri_thesauri_9975']",[],['tankat'],['http://www.yso.fi/onto/yso/p4994'],['tanka'],['ph384524'],[],[],[],
libri_thesauri_3340,speculative/fantastic fiction novel,['fantasy literature'],FALSE,tak,['http://www.wikidata.org/entity/Q10992055'],,['libri_thesauri_6284'],[],[],[],['fantasy román'],['ph384536'],[],[],[],
libri_thesauri_2030,literary canon,"['law', 'literature']",FALSE,tak,['http://www.wikidata.org/entity/Q20080754'],,"['libri_thesauri_6496', 'libri_thesauri_13826']",[],[],[],['literární kánon'],['ph388304'],[],[],[],
libri_thesauri_3161,science fiction novel,"['novel', 'historical prose literature', 'novella']",TRUE,tak,['http://www.wikidata.org/entity/Q12132683'],,"['libri_thesauri_8085', 'libri_thesauri_1580', 'libri_thesauri_12403']",[],[],[],"['vědecko-fantastická novela', 'vědecko-fantastický román']","['ph397763', 'ph500515']",[],[],[],
libri_thesauri_455,author reading,"['reading', 'cultural life']",FALSE,nie wiem,['http://www.wikidata.org/entity/Q788526'],,"['libri_thesauri_4675', 'libri_thesauri_995']",[],[],[],['autorská čtení'],['ph409234'],[],[],[],
libri_thesauri_2341,Nepali mythology,,FALSE,nie wiem,['http://www.wikidata.org/entity/Q113884211'],,,[],[],[],['nepálská mytologie'],['ph419645'],[],[],[],
libri_thesauri_8722,self-publishing,"['publishing and bookselling', 'publication']",FALSE,tak,['http://www.wikidata.org/entity/Q1568650'],,"['libri_thesauri_2719', 'libri_thesauri_6572']",[],['omakustanteet'],['http://www.yso.fi/onto/yso/p2044'],['vydávání vlastním nákladem'],['ph437947'],[],[],[],
libri_thesauri_3105,rural literature,['prose'],FALSE,tak,['http://www.wikidata.org/entity/Q11879281'],,['libri_thesauri_2687'],[],[],[],['venkovská próza'],['ph445024'],[],[],[],
libri_thesauri_1616,history of Czech literature,['Czech literature'],FALSE,tak,['http://www.wikidata.org/entity/Q113861609'],,['libri_thesauri_7660'],[],[],[],['dějiny české literatury'],['ph483973'],[],[],[],
libri_thesauri_1619,history of English literature,['English literature'],FALSE,tak,['http://www.wikidata.org/entity/Q113861611'],,['libri_thesauri_4584'],[],[],[],['dějiny anglické literatury'],['ph484354'],[],[],[],
libri_thesauri_1626,history of French literature,['French literature'],FALSE,tak,['http://www.wikidata.org/entity/Q113861612'],,['libri_thesauri_10811'],[],[],[],['dějiny francouzské literatury'],['ph484355'],[],[],[],
libri_thesauri_3720,Vietnamese poetry,['Vietnamese literature'],FALSE,tak,['http://www.wikidata.org/entity/Q7928675'],,['libri_thesauri_10959'],[],[],[],['vietnamská poezie'],['ph493970'],[],[],[],
libri_thesauri_1593,history of American literature,['American literature'],FALSE,tak,['http://www.wikidata.org/entity/Q113861639'],,['libri_thesauri_305'],[],[],[],['dějiny americké literatury'],['ph499812'],[],[],[],
libri_thesauri_1684,history of world literature,['world literature'],FALSE,tak,['http://www.wikidata.org/entity/Q113861640'],,['libri_thesauri_3807'],[],[],[],['dějiny světové literatury'],['ph499813'],[],[],[],
libri_thesauri_1622,history of European literature,['European literature'],FALSE,tak,['http://www.wikidata.org/entity/Q113861641'],,['libri_thesauri_1249'],[],[],[],['dějiny evropské literatury'],['ph499816'],[],[],[],
libri_thesauri_1628,history of German literature,['German-language literature'],FALSE,tak,['http://www.wikidata.org/entity/Q113861643'],,['libri_thesauri_5257'],[],[],[],['dějiny německé literatury'],['ph499819'],[],[],[],
libri_thesauri_1662,history of rhetoric,"['creative and professional writing', 'literature and art', 'rhetoric']",FALSE,tak,['http://www.wikidata.org/entity/Q113861648'],,"['libri_thesauri_950', 'libri_thesauri_2051', 'libri_thesauri_12570']",[],[],[],['dějiny rétoriky'],['ph501067'],[],[],[],
libri_thesauri_2537,philosophical poetry,"['Christian literature', 'poetry', 'religious poetry']",FALSE,tak,['http://www.wikidata.org/entity/Q4484338'],,"['libri_thesauri_10520', 'libri_thesauri_2574', 'libri_thesauri_3025']",[],[],[],['filozofická poezie'],['ph503069'],[],[],[],
libri_thesauri_1608,history of Bulgarian literature,['Bulgarian literature'],FALSE,tak,['http://www.wikidata.org/entity/Q113861649'],,['libri_thesauri_8380'],[],[],[],['dějiny bulharské literatury'],['ph503637'],[],[],[],
libri_thesauri_1653,history of Polish literature,['Polish literature'],FALSE,tak,['http://www.wikidata.org/entity/Q113861653'],,['libri_thesauri_2584'],[],[],[],['dějiny polské literatury'],['ph504336'],[],[],[],
libri_thesauri_1602,history of Belarusian literature,['Belarusian literature'],FALSE,tak,['http://www.wikidata.org/entity/Q113861654'],,['libri_thesauri_10858'],[],[],[],['dějiny běloruské literatury'],['ph504338'],[],[],[],
libri_thesauri_1663,history of Russian literature,['Russian literature'],FALSE,tak,['http://www.wikidata.org/entity/Q16656428'],,['libri_thesauri_6940'],[],[],[],['dějiny ruské literatury'],['ph504339'],[],[],[],
libri_thesauri_1668,history of Slovenian literature,['Slovene literature'],FALSE,tak,['http://www.wikidata.org/entity/Q113861655'],,['libri_thesauri_10875'],[],[],[],['dějiny slovinské literatury'],['ph504340'],[],[],[],
libri_thesauri_1682,history of Ukrainian literature,['Ukrainian literature'],FALSE,tak,['http://www.wikidata.org/entity/Q12075370'],,['libri_thesauri_10889'],[],[],[],['dějiny ukrajinské literatury'],['ph504344'],[],[],[],
libri_thesauri_2057,Literature of Moldova,['Romance literature'],FALSE,tak,['http://www.wikidata.org/entity/Q4263766'],,['libri_thesauri_3085'],[],[],[],['moldavská literatura'],['ph514337'],[],[],[],
libri_thesauri_1680,history of Turkish literature,['Turkish literature'],FALSE,tak,['http://www.wikidata.org/entity/Q113861668'],,['libri_thesauri_9048'],[],[],[],['dějiny turecké literatury'],['ph515673'],[],[],[],
libri_thesauri_1667,history of Slovak literature,['Slovak literature'],FALSE,tak,['http://www.wikidata.org/entity/Q113861669'],,['libri_thesauri_5268'],[],[],[],['dějiny slovenské literatury'],['ph516402'],[],[],[],
libri_thesauri_1599,history of Austrian literature,['Austrian literature'],FALSE,tak,['http://www.wikidata.org/entity/Q113861674'],,['libri_thesauri_447'],[],[],[],['dějiny rakouské literatury'],['ph517028'],[],[],[],
libri_thesauri_1611,history of Chinese literature,['Chinese literature'],FALSE,tak,['http://www.wikidata.org/entity/Q113861686'],,['libri_thesauri_6858'],[],[],[],['dějiny čínské literatury'],['ph518305'],[],[],[],
libri_thesauri_1671,history of Swiss literature,['Swiss literature'],FALSE,tak,['http://www.wikidata.org/entity/Q113861688'],,['libri_thesauri_3415'],[],[],[],['dějiny švýcarské literatury'],['ph518307'],[],[],[],
libri_thesauri_2896,exempla,"['religious literature', 'narration', 'narrative']",FALSE,tak,['http://www.wikidata.org/entity/Q26695718'],,"['libri_thesauri_13437', 'libri_thesauri_13237', 'libri_thesauri_9974']",[],[],[],['exempla'],['ph527855'],[],[],[],
libri_thesauri_1939,Kurdish literature,,FALSE,tak,['http://www.wikidata.org/entity/Q1793007'],,,[],[],[],['kurdská literatura'],['ph536893'],[],[],[],
libri_thesauri_1666,history of Slavic literatures,['Slavic literature'],FALSE,tak,['http://www.wikidata.org/entity/Q113861715'],,['libri_thesauri_3263'],[],[],[],['dějiny slovanských literatur'],['ph536897'],[],[],[],
libri_thesauri_2890,typogrammes,"['visual arts', 'visual poetry']",FALSE,tak,['http://www.wikidata.org/entity/Q2463232'],,"['libri_thesauri_9510', 'libri_thesauri_11027']",[],[],[],['typogramy'],['ph536929'],[],[],[],
libri_thesauri_662,calligram,"['visual arts', 'visual poetry']",FALSE,tak,['http://www.wikidata.org/entity/Q118015'],,"['libri_thesauri_9510', 'libri_thesauri_11027']",[],[],[],['kaligramy'],['ph536930'],[],[],[],
libri_thesauri_3773,Western literature,"['law', 'literature']",FALSE,tak,['http://www.wikidata.org/entity/Q367591'],,"['libri_thesauri_6496', 'libri_thesauri_13826']",[],[],[],['westernová literatura'],['ph543374'],[],[],[],
libri_thesauri_2823,almanacs,"['incunable', 'old prints']",FALSE,tak,['http://www.wikidata.org/entity/Q12037758'],,"['libri_thesauri_13038', 'libri_thesauri_2936']",[],[],[],['minuce'],['ph550512'],[],[],[],
libri_thesauri_1919,Kazakh literature,['literature'],FALSE,tak,['http://www.wikidata.org/entity/Q1045992'],,['libri_thesauri_13826'],[],[],[],['kazašská literatura'],['ph552878'],[],[],[],
libri_thesauri_9734,imaginism,"['literary movement', 'style']",FALSE,tak,['http://www.wikidata.org/entity/Q908365'],,"['libri_thesauri_2042', 'libri_thesauri_11810']",[],['imaginismi'],['http://www.yso.fi/onto/yso/p23673'],['imažinismus (literatura)'],['ph553912'],[],[],[],
libri_thesauri_1768,impressionism,['literary movement'],FALSE,tak,['http://www.wikidata.org/entity/Q1475680'],,['libri_thesauri_2042'],[],[],[],['impresionismus (literatura)'],['ph553913'],[],[],[],
libri_thesauri_1912,Kashubian literature,,FALSE,tak,['http://www.wikidata.org/entity/Q3256770'],,,[],[],[],['kašubská literatura'],['ph553920'],[],[],[],
libri_thesauri_2457,Pan-Hispanic ballad,"['Christian literature', 'poetry', 'prose', 'religious poetry']",FALSE,tak,['http://www.wikidata.org/entity/Q15141535'],,"['libri_thesauri_10520', 'libri_thesauri_2574', 'libri_thesauri_2687', 'libri_thesauri_3025']",[],[],[],['romance (literatura)'],['ph559601'],[],[],[],
libri_thesauri_1255,European Union Prize for Literature,"['literary award', 'award']",FALSE,tak,['http://www.wikidata.org/entity/Q1126192'],,"['libri_thesauri_13232', 'libri_thesauri_13950']",[],[],[],['European Union Prize for Literature (ocenění)'],['ph560848'],[],[],[],
libri_thesauri_1757,idyll,['literary genre'],FALSE,tak,['http://www.wikidata.org/entity/Q742530'],,['libri_thesauri_2036'],[],[],[],['idyly (literatura)'],['ph562929'],[],[],[],
libri_thesauri_1965,Lappish mythology,['Norse mythology'],FALSE,nie wiem,['http://www.wikidata.org/entity/Q113884237'],,['libri_thesauri_8731'],[],[],[],['laponská mytologie'],['ph567718'],[],[],[],
libri_thesauri_4,children's fiction,"['children\'s literature"", ""children\'s and youth literature']",FALSE,tak,['http://www.wikidata.org/entity/Q56451354'],,['libri_thesauri_12090'],[],[],[],['dětská próza'],['ph572597'],[],[],[],
libri_thesauri_2472,paratext,"['book', 'publishing and bookselling']",FALSE,tak,['http://www.wikidata.org/entity/Q853520'],,"['libri_thesauri_6620', 'libri_thesauri_2719']",[],[],[],['paratexty'],['ph581537'],[],[],[],
libri_thesauri_699,Catholic literature,"['Christian literature', 'poetry', 'religious poetry']",FALSE,tak,['http://www.wikidata.org/entity/Q113847560'],,"['libri_thesauri_10520', 'libri_thesauri_2574', 'libri_thesauri_3025']",[],[],[],['katolická literatura'],['ph587403'],[],[],[],
libri_thesauri_3125,Rychlé šípy,['literary character'],FALSE,nie wiem,['http://www.wikidata.org/entity/Q7384808'],,['libri_thesauri_2031'],[],[],[],['Rychlé šípy (literární postavy)'],['ph618217'],[],[],[],
libri_thesauri_1162,ecocriticism,"['criticism', 'literary criticism']",FALSE,tak,['http://www.wikidata.org/entity/Q603739'],,"['libri_thesauri_967', 'libri_thesauri_11407']",[],[],[],['ekokritika'],['ph644352'],[],[],[],
libri_thesauri_461,autobiographical novel,['prose'],FALSE,tak,['http://www.wikidata.org/entity/Q3056541'],,['libri_thesauri_2687'],[],[],[],['autobiografická próza'],['ph660749'],[],[],[],
libri_thesauri_476,Babylonian literature,,FALSE,tak,['http://www.wikidata.org/entity/Q112631451'],,,[],[],[],['babylonská literatura'],['ph663365'],[],[],[],
libri_thesauri_625,Breton literature,,FALSE,tak,['http://www.wikidata.org/entity/Q1965808'],,,[],[],[],['bretonská literatura'],['ph663367'],[],[],[],
libri_thesauri_9002,mimesis,['literary theory'],FALSE,nie wiem,['http://www.wikidata.org/entity/Q468427'],,['libri_thesauri_4278'],[],['mimesis'],['http://www.yso.fi/onto/yso/p21222'],['mimésis (literatura)'],['ph690470'],[],[],[],
libri_thesauri_3090,romanetto,['prose'],FALSE,tak,['http://www.wikidata.org/entity/Q3561987'],,['libri_thesauri_2687'],[],[],[],['romaneto'],['ph694964'],[],[],[],
libri_thesauri_2630,postcolonial literature,"['law', 'literature']",FALSE,tak,['http://www.wikidata.org/entity/Q1059134'],,"['libri_thesauri_6496', 'libri_thesauri_13826']",[],[],[],['postkoloniální literatury'],['ph721384'],[],[],[],
libri_thesauri_842,collective author,['authorship'],FALSE,nie wiem,['http://www.wikidata.org/entity/Q60557909'],,['libri_thesauri_10766'],[],[],[],['kolektivní autorství'],['ph757808'],[],[],[],
libri_thesauri_3174,Scopus,['bibliographic database'],FALSE,nie wiem,['http://www.wikidata.org/entity/Q371467'],,['libri_thesauri_566'],[],[],[],['Scopus (databáze)'],['ph770862'],[],[],[],
libri_thesauri_2052,literature and culture,"['culture', 'law', 'literature']",FALSE,tak,['http://www.wikidata.org/entity/Q115161687'],,"['libri_thesauri_11495', 'libri_thesauri_6496', 'libri_thesauri_13826']",[],[],[],['literatura a kultura'],['ph798114'],[],[],[],
libri_thesauri_2832,ruralism (literature),['literary movement'],FALSE,tak,['http://www.wikidata.org/entity/Q12050365'],,['libri_thesauri_2042'],[],[],[],['ruralismus (literatura)'],['ph849404'],[],[],[],
libri_thesauri_3007,regional writer,,FALSE,nie wiem,['http://www.wikidata.org/entity/Q21140478'],,,[],[],[],"['regionální autoři', 'regionální autorky']","['ph871619', 'ph871624']",[],[],[],
libri_thesauri_1313,fantasy novel,['fantasy literature'],FALSE,tak,['http://www.wikidata.org/entity/Q59342621'],,['libri_thesauri_6284'],[],[],[],['fantasy novela'],['ph882557'],[],[],[],
libri_thesauri_1024,Czech State Award for Literature,['literary award'],FALSE,tak,['http://www.wikidata.org/entity/Q12056819'],,['libri_thesauri_13232'],[],[],[],['Státní cena za literaturu (ocenění)'],['ph891868'],[],[],[],
libri_thesauri_1670,history of Swedish literature,['Swedish literature'],FALSE,tak,['http://www.wikidata.org/entity/Q113861740'],,['libri_thesauri_7513'],[],[],[],['dějiny švédské literatury'],['ph893705'],[],[],[],
libri_thesauri_667,campus novel,['novel'],TRUE,tak,['http://www.wikidata.org/entity/Q583976'],,['libri_thesauri_8085'],[],[],[],['univerzitní román'],['ph897441'],[],[],[],
libri_thesauri_576,biedermeier,['literary movement'],FALSE,tak,['http://www.wikidata.org/entity/Q112730550'],,['libri_thesauri_2042'],[],[],[],['biedermeier (literatura)'],['ph903008'],[],[],[],
libri_thesauri_1230,erotic short story,['short story'],FALSE,tak,['http://www.wikidata.org/entity/Q113806994'],,['libri_thesauri_9011'],[],[],[],['erotická povídka'],['ph916589'],[],[],[],
libri_thesauri_3025,religious poetry,"['religious literature', 'Christian literature', 'poetry', 'religious poetry']",FALSE,tak,['http://www.wikidata.org/entity/Q14946913'],"['libri_thesauri_780', 'libri_thesauri_2071', 'libri_thesauri_2360', 'libri_thesauri_2537', 'libri_thesauri_6827', 'libri_thesauri_6050', 'libri_thesauri_3025', 'libri_thesauri_1281', 'libri_thesauri_5706', 'libri_thesauri_2303', 'libri_thesauri_2457', 'libri_thesauri_7', 'libri_thesauri_699', 'libri_thesauri_3141', 'libri_thesauri_6367', 'libri_thesauri_12651', 'libri_thesauri_2490', 'libri_thesauri_202']","['libri_thesauri_13437', 'libri_thesauri_10520', 'libri_thesauri_2574', 'libri_thesauri_3025']",[],[],[],['náboženská poezie'],['ph917886'],[],[],[],
libri_thesauri_3327,Soviet literature,,FALSE,tak,['http://www.wikidata.org/entity/Q4426352'],,,[],[],[],['sovětská literatura'],['ph948550'],[],[],[],
libri_thesauri_3510,thriller,"['law', 'literature']",FALSE,tak,['http://www.wikidata.org/entity/Q182015'],,"['libri_thesauri_6496', 'libri_thesauri_13826']",[],[],[],['thriller (literatura)'],['ph962431'],[],[],[],
libri_thesauri_7657,biographical novel,['novel'],TRUE,tak,['http://www.wikidata.org/entity/Q4914883'],,['libri_thesauri_8085'],[],['elämäkertaromaanit'],['http://www.yso.fi/onto/yso/p17968'],['biografický román'],['ph969574'],[],[],[],
libri_thesauri_2278,music literature,,FALSE,tak,['http://www.wikidata.org/entity/Q56313250'],,,[],[],[],['hudební literatura'],['ph981156'],[],[],[],
libri_thesauri_2686,prosaist,['writer'],FALSE,tak,['http://www.wikidata.org/entity/Q12144794'],,['libri_thesauri_14221'],[],[],[],['prozaici'],['ph985851'],[],[],[],
libri_thesauri_13101,academic writing,['writing'],FALSE,nie wiem,['http://www.wikidata.org/entity/Q4119870'],,['libri_thesauri_10083'],[],['tieteellinen kirjoittaminen'],['http://www.yso.fi/onto/yso/p6652'],[],[],[],[],[],
libri_thesauri_6501,animal poem,['poem'],FALSE,tak,['http://www.wikidata.org/entity/Q109643965'],,['libri_thesauri_9975'],[],['eläinrunot'],['http://www.yso.fi/onto/yso/p15329'],[],[],[],[],[],
libri_thesauri_9427,annotation,,FALSE,nie wiem,['http://www.wikidata.org/entity/Q857525'],,,[],"['muistiinpanot', 'annotointi']","['http://www.yso.fi/onto/yso/p22588', 'http://www.yso.fi/onto/yso/p24094']",[],[],[],[],[],
libri_thesauri_10870,annual review,['literary work'],FALSE,tak,['http://www.wikidata.org/entity/Q110163480'],,['libri_thesauri_4714'],[],['vuosikatsaukset'],['http://www.yso.fi/onto/yso/p28686'],[],[],[],[],[],
libri_thesauri_9214,applied drama,,FALSE,tak,['http://www.wikidata.org/entity/Q4781537'],,,[],['soveltava draama'],['http://www.yso.fi/onto/yso/p21866'],[],[],[],[],[],
libri_thesauri_13171,art review,['review'],FALSE,nie wiem,['http://www.wikidata.org/entity/Q110419944'],,['libri_thesauri_13079'],[],['taidearvostelut'],['http://www.yso.fi/onto/yso/p6779'],[],[],[],[],[],
libri_thesauri_9194,Asian-American literature,"['American literature', 'literature']",FALSE,tak,['http://www.wikidata.org/entity/Q4806538'],,"['libri_thesauri_305', 'libri_thesauri_13826']",[],['asiatisk-amerikansk litteratur'],['http://www.yso.fi/onto/yso/p21825'],[],[],[],[],[],
libri_thesauri_9003,banned book,['book'],FALSE,nie wiem,['http://www.wikidata.org/entity/Q65770793'],,['libri_thesauri_6620'],[],['kielletyt kirjat'],['http://www.yso.fi/onto/yso/p21226'],[],[],[],[],[],
libri_thesauri_7612,beast fable,['fairy tale'],FALSE,tak,['http://www.wikidata.org/entity/Q2516435'],,['libri_thesauri_6605'],[],['eläinsadut'],['http://www.yso.fi/onto/yso/p17861'],[],[],[],[],[],
libri_thesauri_4530,biographical criticism,"['literary studies', 'literary theory']",FALSE,tak,['http://www.wikidata.org/entity/Q4914873'],,"['libri_thesauri_2049', 'libri_thesauri_4278']",[],['biografinen kirjallisuudentutkimus'],['http://www.yso.fi/onto/yso/p11108'],[],[],[],[],[],
libri_thesauri_5240,book for girls,['book'],FALSE,nie wiem,['http://www.wikidata.org/entity/Q19710757'],,['libri_thesauri_6620'],[],['tyttökirjat'],['http://www.yso.fi/onto/yso/p12592'],[],[],[],[],[],
libri_thesauri_5701,broadside ballad,"['song', 'poem']",FALSE,tak,['http://www.wikidata.org/entity/Q849965'],,"['libri_thesauri_9743', 'libri_thesauri_9975']",[],['arkkiveisut'],['http://www.yso.fi/onto/yso/p1364'],[],[],[],[],[],
libri_thesauri_10868,bylina,"['folk poetry', 'epic poem']",FALSE,tak,['http://www.wikidata.org/entity/Q546440'],,"['libri_thesauri_5691', 'libri_thesauri_7283']",[],['bylinor'],['http://www.yso.fi/onto/yso/p28669'],[],[],[],[],[],
libri_thesauri_9090,carmen figuratum,['poem'],FALSE,tak,['http://www.wikidata.org/entity/Q1412196'],,['libri_thesauri_9975'],[],['kuvarunot'],['http://www.yso.fi/onto/yso/p21495'],[],[],[],[],[],
libri_thesauri_12610,causerie,['literary work'],FALSE,tak,['http://www.wikidata.org/entity/Q1051620'],,['libri_thesauri_4714'],[],['kåserier'],['http://www.yso.fi/onto/yso/p5725'],[],[],[],[],[],
libri_thesauri_10888,central lyrics,['lyric poetry'],FALSE,tak,['http://www.wikidata.org/entity/Q19704669'],,['libri_thesauri_5706'],[],['keskeislyriikka'],['http://www.yso.fi/onto/yso/p28808'],[],[],[],[],[],
libri_thesauri_6149,chivalric poetry,['lyric poetry'],FALSE,tak,['http://www.wikidata.org/entity/Q109570005'],,['libri_thesauri_5706'],[],['ritarirunous'],['http://www.yso.fi/onto/yso/p14572'],[],[],[],[],[],
libri_thesauri_9483,COBRA,['art group'],FALSE,tak,['http://www.wikidata.org/entity/Q212611'],,['libri_thesauri_9795'],[],['COBRA-gruppen'],['http://www.yso.fi/onto/yso/p22790'],[],[],[],[],[],
libri_thesauri_6568,comic book,['magazine'],FALSE,nie wiem,['http://www.wikidata.org/entity/Q1760610'],,['libri_thesauri_5222'],[],['sarjakuvalehdet'],['http://www.yso.fi/onto/yso/p15468'],[],[],[],[],[],
libri_thesauri_5660,commemorative poem,['poem'],FALSE,tak,['http://www.wikidata.org/entity/Q109564886'],,['libri_thesauri_9975'],[],['muistorunot'],['http://www.yso.fi/onto/yso/p13533'],[],[],[],[],[],
libri_thesauri_6631,comparative literary criticism,"['literary studies', 'literary theory']",FALSE,tak,['http://www.wikidata.org/entity/Q109673517'],,"['libri_thesauri_2049', 'libri_thesauri_4278']",[],['vertaileva kirjallisuudentutkimus'],['http://www.yso.fi/onto/yso/p1563'],[],[],[],[],[],
libri_thesauri_6533,complete works,['literary work'],FALSE,tak,['http://www.wikidata.org/entity/Q1978454'],,['libri_thesauri_4714'],[],['kootut teokset'],['http://www.yso.fi/onto/yso/p15390'],[],[],[],[],[],
libri_thesauri_10962,country house novel,['novel'],TRUE,tak,['http://www.wikidata.org/entity/Q10522706'],,['libri_thesauri_8085'],[],['herrgårdsromaner'],['http://www.yso.fi/onto/yso/p29280'],[],[],[],[],[],
libri_thesauri_12238,critical realism,['theory'],FALSE,nie wiem,['http://www.wikidata.org/entity/Q1483466'],,['libri_thesauri_5295'],[],['kritisk realism'],['http://www.yso.fi/onto/yso/p5012'],[],[],[],[],[],
libri_thesauri_4283,critique,,FALSE,tak,['http://www.wikidata.org/entity/Q3059502'],"['libri_thesauri_8994', 'libri_thesauri_8235', 'libri_thesauri_7305', 'libri_thesauri_13170', 'libri_thesauri_6240', 'libri_thesauri_13281', 'libri_thesauri_10824', 'libri_thesauri_6085', 'libri_thesauri_6378', 'libri_thesauri_11407', 'libri_thesauri_4184']",,[],['kritiikki'],['http://www.yso.fi/onto/yso/p1067'],[],[],[],[],[],
libri_thesauri_8638,culture program,['broadcasting program'],FALSE,tak,['http://www.wikidata.org/entity/Q108872880'],,['libri_thesauri_4130'],[],['kulturprogram'],['http://www.yso.fi/onto/yso/p20229'],[],[],[],[],[],
libri_thesauri_7105,Cybertext,['text'],FALSE,tak,['http://www.wikidata.org/entity/Q5197859'],,['libri_thesauri_7106'],[],['kyberteksti'],['http://www.yso.fi/onto/yso/p16696'],[],[],[],[],[],
